phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
6811134,http://104.168.173.244/start.html,http://www.phishtank.com/phish_detail.php?phish_id=6811134,2020-10-16T14:03:56+00:00,yes,2020-11-01T05:54:53+00:00,yes,Other
6811105,https://docs.google.com/forms/d/e/1FAIpQLSdZpZ7mN6TE18_1oLBNvu14Ez5J_lscj_PiNTNWlDwHt6WtAQ/viewform?usp=send_form,http://www.phishtank.com/phish_detail.php?phish_id=6811105,2020-10-16T14:02:01+00:00,yes,2020-11-01T05:54:43+00:00,yes,Other
6810773,https://firebasestorage.googleapis.com/v0/b/ke-treuinx-metriox-13.appspot.com/o/%40%40%40indexv-vb-vau-ry-8%252Fbv-yu-er-8F%25252525%2525252F%25252525%2525252F%25252525%2525252F%25252525%2525252F%25252525.html?alt=media&token=25657c63-3c2e-4f0b-b94a-e12adafcf0e1#USER@DOMAIN.ch,http://www.phishtank.com/phish_detail.php?phish_id=6810773,2020-10-16T08:20:57+00:00,yes,2020-11-01T06:28:14+00:00,yes,Other
6810540,http://78.108.89.240/files/File/webmail_reset.htm,http://www.phishtank.com/phish_detail.php?phish_id=6810540,2020-10-16T02:28:35+00:00,yes,2020-10-16T03:45:29+00:00,yes,Other
6810186,http://holatoronto.com/demos/ad/login.php?cmd=login_submit&amp;id=e41ed2154f489515fc97a99058b62b67e41ed2154f489515fc97a99058b62b67&amp;session=e41ed2154f489515fc97a99058b62b67e41ed2154f489515fc97a99058b62b67,http://www.phishtank.com/phish_detail.php?phish_id=6810186,2020-10-16T02:11:16+00:00,yes,2020-10-16T05:05:34+00:00,yes,Other
6810123,http://assistenzaintesaonline.com/,http://www.phishtank.com/phish_detail.php?phish_id=6810123,2020-10-16T02:07:57+00:00,yes,2020-10-16T04:15:55+00:00,yes,Other
6809861,https://r3g34.fra1.digitaloceanspaces.com/77LL23ween.html,http://www.phishtank.com/phish_detail.php?phish_id=6809861,2020-10-15T23:11:35+00:00,yes,2020-10-16T01:22:54+00:00,yes,Other
6809623,https://docs.google.com/forms/d/e/1FAIpQLSd6h5k1kAJGpAN-tFVs7w4K_B4wQ3m6WJDFH_KfrpIQ-3W-ag/viewform?fbzx=8876075289152692257,http://www.phishtank.com/phish_detail.php?phish_id=6809623,2020-10-15T17:01:31+00:00,yes,2020-11-01T06:25:55+00:00,yes,Other
6809357,http://104.168.173.248/start.html,http://www.phishtank.com/phish_detail.php?phish_id=6809357,2020-10-15T14:04:13+00:00,yes,2020-10-15T15:18:32+00:00,yes,Other
6809332,http://servernuovaintesa.com/,http://www.phishtank.com/phish_detail.php?phish_id=6809332,2020-10-15T14:02:52+00:00,yes,2020-10-15T14:50:41+00:00,yes,Other
6809318,https://amguevara.com/images/bl/ali/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6809318,2020-10-15T14:01:55+00:00,yes,2020-10-15T14:42:36+00:00,yes,Other
6809166,https://www.froid-guyader.fr/css/aspx.php,http://www.phishtank.com/phish_detail.php?phish_id=6809166,2020-10-15T11:10:15+00:00,yes,2020-10-15T11:16:12+00:00,yes,Other
6808964,https://www.simpletec.cl/mencuestas/dirkt.raif/,http://www.phishtank.com/phish_detail.php?phish_id=6808964,2020-10-15T06:15:45+00:00,yes,2020-10-15T06:20:56+00:00,yes,Other
6808775,http://www-cursosdigitalesmx-com.filesusr.com/html/3e0bdd_e8b0b5ae4dc3befcc395d02342c163a1.html,http://www.phishtank.com/phish_detail.php?phish_id=6808775,2020-10-15T02:07:16+00:00,yes,2020-10-15T02:15:29+00:00,yes,Other
6808073,https://site-mvtnbfdr.websiteserver3.com/,http://www.phishtank.com/phish_detail.php?phish_id=6808073,2020-10-14T14:04:35+00:00,yes,2020-10-14T14:58:10+00:00,yes,Other
6807901,https://alicetruecolors.com.mx/ws/?id=98YEbFEcsku14uajMbXnuTxm9FcLCkiZMKBfh3BFrfig8TxnhZrd7hbzXayJUIri45JSxT9OSakaN0Lx6krrbprcxtEdlYTbNP5s,http://www.phishtank.com/phish_detail.php?phish_id=6807901,2020-10-14T12:01:58+00:00,yes,2020-11-06T06:51:10+00:00,yes,"eBay, Inc."
6807900,https://ekotienda.com.mx/w/,http://www.phishtank.com/phish_detail.php?phish_id=6807900,2020-10-14T12:01:57+00:00,yes,2020-11-06T06:50:32+00:00,yes,"eBay, Inc."
6807523,http://amozanm-rrere.cc/,http://www.phishtank.com/phish_detail.php?phish_id=6807523,2020-10-14T03:10:15+00:00,yes,2020-10-14T15:15:23+00:00,yes,Other
6807492,https://redlinegym.com/cr/redirec/?und=marden08@optusnet.com.au,http://www.phishtank.com/phish_detail.php?phish_id=6807492,2020-10-14T02:58:30+00:00,yes,2020-10-14T04:06:40+00:00,yes,Other
6807428,http://dailynewsvermont.com/wp-admin/network/www.t-online.de.html,http://www.phishtank.com/phish_detail.php?phish_id=6807428,2020-10-14T02:05:09+00:00,yes,2020-10-14T03:06:14+00:00,yes,Other
6807325,http://rokutanm-rrbrb.cc/,http://www.phishtank.com/phish_detail.php?phish_id=6807325,2020-10-14T01:32:19+00:00,yes,2020-10-14T15:15:23+00:00,yes,Other
6807311,http://amozanm-rrbrb.cc/,http://www.phishtank.com/phish_detail.php?phish_id=6807311,2020-10-14T01:01:46+00:00,yes,2020-10-14T15:15:23+00:00,yes,Other
6806703,https://simaniopls8.constantcontactsites.com/,http://www.phishtank.com/phish_detail.php?phish_id=6806703,2020-10-13T14:27:39+00:00,yes,2020-10-13T15:27:57+00:00,yes,Other
6806555,https://lihi1.cc/guKXE,http://www.phishtank.com/phish_detail.php?phish_id=6806555,2020-10-13T14:00:29+00:00,yes,2020-10-13T14:05:57+00:00,yes,Other
6806539,http://www.avioni.ru/,http://www.phishtank.com/phish_detail.php?phish_id=6806539,2020-10-13T13:41:04+00:00,yes,2020-10-19T21:40:58+00:00,yes,Other
6806531,https://www.denartcc.org/,http://www.phishtank.com/phish_detail.php?phish_id=6806531,2020-10-13T13:37:32+00:00,yes,2020-10-19T21:15:05+00:00,yes,Other
6806525,https://www.deficitdeatencionperu.com/,http://www.phishtank.com/phish_detail.php?phish_id=6806525,2020-10-13T13:35:05+00:00,yes,2020-10-19T21:15:05+00:00,yes,Other
6806395,https://rosalinas-initial-project-30ac52.webflow.io/,http://www.phishtank.com/phish_detail.php?phish_id=6806395,2020-10-13T12:23:36+00:00,yes,2020-10-19T20:13:11+00:00,yes,Other
6805987,http://rokutanm-ctmrrj.cc/Rakuten,http://www.phishtank.com/phish_detail.php?phish_id=6805987,2020-10-13T04:26:32+00:00,yes,2020-10-13T04:31:45+00:00,yes,Other
6805972,https://docs.google.com/forms/d/e/1FAIpQLSf_Wng52uwsArCnoF6_HD9P1o4McTaLGJOmBr1L1VREx7PkRw/viewform,http://www.phishtank.com/phish_detail.php?phish_id=6805972,2020-10-13T04:02:16+00:00,yes,2020-11-06T06:14:56+00:00,yes,Other
6805918,https://lu9-my.sharepoint.com/personal/margaret43636_5tb_in/_layouts/15/acceptinvite.aspx?invitation=%7B94CA64E1%2DB293%2D4622%2D9504%2D695384F21579%7D,http://www.phishtank.com/phish_detail.php?phish_id=6805918,2020-10-13T02:25:19+00:00,yes,2020-10-13T03:43:07+00:00,yes,Other
6805392,https://bonomequedoencasa.blogspot.com/?aplicar,http://www.phishtank.com/phish_detail.php?phish_id=6805392,2020-10-12T16:43:12+00:00,yes,2020-10-12T16:47:24+00:00,yes,Other
6803945,https://absolutepleasure.com.my/rest/,http://www.phishtank.com/phish_detail.php?phish_id=6803945,2020-10-11T03:00:21+00:00,yes,2020-11-03T10:24:42+00:00,yes,Other
6803926,https://mysp.ac/4gezz,http://www.phishtank.com/phish_detail.php?phish_id=6803926,2020-10-11T02:04:28+00:00,yes,2020-10-11T02:45:54+00:00,yes,Other
6803690,http://andromedaassociation.com/1/?Confirm-here-23432734/,http://www.phishtank.com/phish_detail.php?phish_id=6803690,2020-10-10T19:38:55+00:00,yes,2020-10-10T19:43:14+00:00,yes,Facebook
6803634,http://kartarky-online.cz/dkjfkg/,http://www.phishtank.com/phish_detail.php?phish_id=6803634,2020-10-10T18:45:17+00:00,yes,2020-10-10T19:05:42+00:00,yes,Other
6803512,https://mutatio.cl/wp-includes/js/tinymce/langs/wp-langs/Domains/?email=mailing@prepaidlegal.com,http://www.phishtank.com/phish_detail.php?phish_id=6803512,2020-10-10T15:45:42+00:00,yes,2020-10-10T15:46:26+00:00,yes,Other
6803488,https://mutatio.cl/wp-admin/js/widgets/widgets./Dhl,http://www.phishtank.com/phish_detail.php?phish_id=6803488,2020-10-10T15:00:35+00:00,yes,2020-10-10T15:20:23+00:00,yes,Other
6803378,https://absolutepleasure.com.my/rest,http://www.phishtank.com/phish_detail.php?phish_id=6803378,2020-10-10T14:00:57+00:00,yes,2021-01-13T20:52:40+00:00,yes,Other
6802816,https://jameshallybone.co.uk/cHVfYWxleGEvP2Y9cHViZyZzdGFydD0wJmk9MVk2bTN3MWw0TTVR,http://www.phishtank.com/phish_detail.php?phish_id=6802816,2020-10-09T21:33:45+00:00,yes,2020-10-11T19:15:27+00:00,yes,Facebook
6802625,https://ahmeddawod.com/backup/mail/ODYDHL1/iparceldhl/,http://www.phishtank.com/phish_detail.php?phish_id=6802625,2020-10-09T16:35:57+00:00,yes,2020-10-10T22:37:28+00:00,yes,DHL
6802609,"https://firebasestorage.googleapis.com/v0/b/wdrhghxlcnwtjkjltmrtztqlh.appspot.com/o/celibacy - Copy (7).HTML?alt=media&amp;token=30c670b1-9299-45c6-a16b-5bd1037c4499#@yorku.ca",http://www.phishtank.com/phish_detail.php?phish_id=6802609,2020-10-09T16:08:19+00:00,yes,2020-10-11T05:57:51+00:00,yes,Other
6802426,http://my02billing.dev/,http://www.phishtank.com/phish_detail.php?phish_id=6802426,2020-10-09T14:01:11+00:00,yes,2020-10-09T16:08:45+00:00,yes,Other
6802300,https://ronigelo.blogspot.com/2020/10/roni-gelo.html,http://www.phishtank.com/phish_detail.php?phish_id=6802300,2020-10-09T11:52:31+00:00,yes,2020-10-09T14:40:52+00:00,yes,Other
6801912,http://app-onlinemobileappsecurehalifacxappsecure.mrtraveller.ir/,http://www.phishtank.com/phish_detail.php?phish_id=6801912,2020-10-09T02:10:20+00:00,yes,2020-10-09T03:33:18+00:00,yes,Other
6801635,https://linktr.ee/updateinformation?trackid=00488899,http://www.phishtank.com/phish_detail.php?phish_id=6801635,2020-10-08T22:49:58+00:00,yes,2020-10-10T20:29:57+00:00,yes,Other
6800997,http://peds-ortho.com/altastatement/fire-3,http://www.phishtank.com/phish_detail.php?phish_id=6800997,2020-10-08T14:03:45+00:00,yes,2020-10-08T14:44:03+00:00,yes,Other
6800670,https://firebasestorage.googleapis.com/v0/b/ceoagogo-76923.appspot.com/o/owa20934856%2Findex.html?alt=media&token=7a9d6756-93f2-499f-9f94-a9aaa3c5dd51#service.itz@zhdk.ch,http://www.phishtank.com/phish_detail.php?phish_id=6800670,2020-10-08T08:34:04+00:00,yes,2020-11-01T10:03:48+00:00,yes,Other
6800576,http://ph.zanqap.com,http://www.phishtank.com/phish_detail.php?phish_id=6800576,2020-10-08T04:34:38+00:00,yes,2020-10-08T06:31:15+00:00,yes,Other
6800480,https://urlz.fr/dYa0,http://www.phishtank.com/phish_detail.php?phish_id=6800480,2020-10-08T02:05:30+00:00,yes,2020-10-08T03:08:24+00:00,yes,Other
6799752,http://www.alinhador3d.com.br/Doc/PageUpdated/ampt.html?app=sfsdff@sdfsdfsdf.com&amp;subdomain=http://sdfsdfsdf.com,http://www.phishtank.com/phish_detail.php?phish_id=6799752,2020-10-07T14:54:52+00:00,yes,2020-10-07T15:56:27+00:00,yes,Other
6799747,https://cox0.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=6799747,2020-10-07T14:53:41+00:00,yes,2020-10-31T07:43:43+00:00,yes,"Cox Communications"
6799392,https://wsxwaaaa.web.app/#gio@katchmi.co.za,http://www.phishtank.com/phish_detail.php?phish_id=6799392,2020-10-07T10:34:15+00:00,yes,2020-10-10T20:19:46+00:00,yes,Other
6799376,https://wsxwaaaa.web.app,http://www.phishtank.com/phish_detail.php?phish_id=6799376,2020-10-07T10:19:23+00:00,yes,2020-10-10T20:19:58+00:00,yes,Other
6799297,https://jsitor.com/p/bUYnP75XB?emailid=sales@doherty.hu,http://www.phishtank.com/phish_detail.php?phish_id=6799297,2020-10-07T08:40:55+00:00,yes,2020-11-06T05:57:06+00:00,yes,Other
6799102,https://storage.cloud.google.com/noomooonplotoon-ogt0098709lot/mlindex.html#USER@DOMAIN.org,http://www.phishtank.com/phish_detail.php?phish_id=6799102,2020-10-07T04:53:23+00:00,yes,2020-10-13T09:18:16+00:00,yes,Other
6798748,https://s.id/szm8G,http://www.phishtank.com/phish_detail.php?phish_id=6798748,2020-10-06T22:33:00+00:00,yes,2020-10-07T00:21:09+00:00,yes,PayPal
6798509,https://protect.theresortweddings.com/,http://www.phishtank.com/phish_detail.php?phish_id=6798509,2020-10-06T18:57:49+00:00,yes,2020-10-06T22:18:43+00:00,yes,Microsoft
6798187,http://hitman71hd-wixsite-com.filesusr.com/html/456f14_04e17eabc2f7ff42685deea0079898ba.html,http://www.phishtank.com/phish_detail.php?phish_id=6798187,2020-10-06T14:04:47+00:00,yes,2020-10-13T07:45:25+00:00,yes,Other
6798135,https://lihi1.cc/4PYnU/Vervanging,http://www.phishtank.com/phish_detail.php?phish_id=6798135,2020-10-06T14:01:32+00:00,yes,2020-10-06T19:13:51+00:00,yes,Other
6798128,http://fedner.net/file/hanmail/login.php?cmd=login_submit&amp;id=8662383a9dc3a8f14ba84b860838bbf38662383a9dc3a8f14ba84b860838bbf3&amp;session=8662383a9dc3a8f14ba84b860838bbf38662383a9dc3a8f14ba84b860838bbf3,http://www.phishtank.com/phish_detail.php?phish_id=6798128,2020-10-06T14:01:12+00:00,yes,2020-10-06T19:08:08+00:00,yes,Other
6798126,http://fedner.net/file/hanmail/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6798126,2020-10-06T14:01:08+00:00,yes,2020-10-06T19:07:25+00:00,yes,Other
6798127,http://fedner.net/file/hanmail/login.php?cmd=login_submit&id=73f9380e2fa95b0d1d09a3dda9bc184373f9380e2fa95b0d1d09a3dda9bc1843&session=73f9380e2fa95b0d1d09a3dda9bc184373f9380e2fa95b0d1d09a3dda9bc1843,http://www.phishtank.com/phish_detail.php?phish_id=6798127,2020-10-06T14:01:08+00:00,yes,2020-10-06T19:07:25+00:00,yes,Other
6798082,https://osmaslo.ru/admin/controller/controller,http://www.phishtank.com/phish_detail.php?phish_id=6798082,2020-10-06T13:03:18+00:00,yes,2020-10-06T18:37:26+00:00,yes,Other
6798075,https://osmaslo.ru//admin/controller/controller/Notificaciones_Banreservas/,http://www.phishtank.com/phish_detail.php?phish_id=6798075,2020-10-06T12:52:30+00:00,yes,2020-10-06T18:34:34+00:00,yes,Other
6797663,http://ams-eg.com//wp-content/themes/config/log/fold/?hash=angelc@prepaidlegal.com,http://www.phishtank.com/phish_detail.php?phish_id=6797663,2020-10-06T02:12:48+00:00,yes,2020-10-06T03:30:08+00:00,yes,Other
6797657,http://zohagdyj27bga1znahjjwa-on.drv.tw/web/conto-bnl.html,http://www.phishtank.com/phish_detail.php?phish_id=6797657,2020-10-06T02:06:37+00:00,yes,2020-10-13T09:06:16+00:00,yes,Other
6797613,https://8635345her524h5k4dd8305d3b0d52a2616-dot-rising-study-290821.df.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6797613,2020-10-06T02:04:18+00:00,yes,2020-10-06T02:56:50+00:00,yes,Other
6797308,https://rebrand.ly/iejlmfn#charleswood@prepaidlegal.com,http://www.phishtank.com/phish_detail.php?phish_id=6797308,2020-10-05T20:10:58+00:00,yes,2020-10-13T07:48:28+00:00,yes,Other
6797021,https://solobuenasideas.com/ws/?id=WP8DBQMFZ5NHKBD3F3WTC4NTTBCNGXRW24FHNWKBD3F3WTC4NTTBCNGXRW24FHNW874TE7JYAMRUUN9MFQU5BMUJDY,http://www.phishtank.com/phish_detail.php?phish_id=6797021,2020-10-05T14:53:56+00:00,yes,2020-10-05T15:42:45+00:00,yes,"eBay, Inc."
6796986,https://linktr.ee/Verify.Account,http://www.phishtank.com/phish_detail.php?phish_id=6796986,2020-10-05T14:39:23+00:00,yes,2020-10-05T15:21:55+00:00,yes,PayPal
6795681,http://pathikareps.com/wah/0Ff1C3/feec06215cc550b8a5ff12fed81ab8fe/gbjj7ll6plscp460auxare8s.php?b029361601827221b61de41507fed1f61b9ac8b83289b651b61de41507fed1f61b9ac8b83289b651b61de41507fed1f61b9ac8b83289b651b61de41507fed1f61b9ac8b83289b651b61de41507fed1f61b9ac8b83289b651&email=&error=,http://www.phishtank.com/phish_detail.php?phish_id=6795681,2020-10-04T16:00:23+00:00,yes,2020-10-04T16:03:23+00:00,yes,Other
6795680,http://pathikareps.com/wah/0Ff1C3/feec06215cc550b8a5ff12fed81ab8fe/,http://www.phishtank.com/phish_detail.php?phish_id=6795680,2020-10-04T16:00:22+00:00,yes,2020-10-04T16:03:23+00:00,yes,Other
6795543,https://urlz.fr/dWzw,http://www.phishtank.com/phish_detail.php?phish_id=6795543,2020-10-04T14:01:46+00:00,yes,2020-10-04T14:25:23+00:00,yes,Other
6795539,http://pathikareps.com/wah/0Ff1C3/feec06215cc550b8a5ff12fed81ab8fe,http://www.phishtank.com/phish_detail.php?phish_id=6795539,2020-10-04T14:01:33+00:00,yes,2020-10-04T14:21:48+00:00,yes,Other
6795540,http://pathikareps.com/wah/0Ff1C3/feec06215cc550b8a5ff12fed81ab8fe/037kiusxuee0ma5xjpaz2q6x.php?LFA2eL16018200928781e0662343397e1e01e67698fc19a18781e0662343397e1e01e67698fc19a18781e0662343397e1e01e67698fc19a18781e0662343397e1e01e67698fc19a18781e0662343397e1e01e67698fc19a1&email=&error=,http://www.phishtank.com/phish_detail.php?phish_id=6795540,2020-10-04T14:01:33+00:00,yes,2020-10-04T14:21:48+00:00,yes,Other
6793222,https://surveyheart.com/form/5f7840827687c759eed006a1#welcome,http://www.phishtank.com/phish_detail.php?phish_id=6793222,2020-10-03T10:46:50+00:00,yes,2020-10-03T10:50:11+00:00,yes,Other
6792089,https://narrativesummit.org/wp-content/images/awnbutyrvvccs/alkibrea/senmsjd/awnsjere/axttubbn/sett.php?cmd=login_submit&amp;id=4aafd572dff0403034fdb8415c02c1804aafd572dff0403034fdb8415c02c180&amp;session=4aafd572dff0403034fdb8415c02c1804aafd572dff0403034fdb8415c02c180,http://www.phishtank.com/phish_detail.php?phish_id=6792089,2020-10-03T02:01:15+00:00,yes,2020-10-03T02:10:04+00:00,yes,Other
6791964,https://www.google.com/url?q=https://chungcuvinhomessmartcity.com.vn/wp-content/fan/update/update/index.php?email%3D%5B%5B-Email-%5D%5D&amp;source=gmail&amp;ust=1601526775264000&amp;usg=AFQjCNH2cOw19DLgY8EPLJP37gQO0AwTHw,http://www.phishtank.com/phish_detail.php?phish_id=6791964,2020-10-02T22:30:31+00:00,yes,2020-10-04T10:45:12+00:00,yes,Other
6791920,http://vodafonenotice.com/banks/firstdirect.com/,http://www.phishtank.com/phish_detail.php?phish_id=6791920,2020-10-02T21:42:31+00:00,yes,2020-11-25T22:10:36+00:00,yes,"First Direct"
6791882,https://lu9-my.sharepoint.com/personal/anne46523_5tb_in/_layouts/15/acceptinvite.aspx?invitation=%7B9614113B%2DBE07%2D438B%2D963D%2D659C8690FBD2%7D,http://www.phishtank.com/phish_detail.php?phish_id=6791882,2020-10-02T20:43:53+00:00,yes,2020-10-02T20:48:26+00:00,yes,Other
6791513,https://sloka.constantcontactsites.com/,http://www.phishtank.com/phish_detail.php?phish_id=6791513,2020-10-02T14:32:08+00:00,yes,2020-10-02T15:41:53+00:00,yes,Other
6791522,http://unitus.mk.ua/sites/default/files/ctools/ams/cms/index/www/customer_center/customer-IDPP00C578/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6791522,2020-10-02T14:32:08+00:00,yes,2020-10-02T15:50:39+00:00,yes,Other
6790504,http://bit.do/fJXoo,http://www.phishtank.com/phish_detail.php?phish_id=6790504,2020-10-01T20:29:38+00:00,yes,2020-11-03T13:43:50+00:00,yes,Other
6790224,https://imsva91-ctp.trendmicro.com/wis/clicktime/v1/query?url=https%3a%2f%2fzimgovbr.creatorlink.net&amp;umid=2B9C5DE5-B067-5C05-BBEF-2636424648AF&amp;auth=02f40959d3b802f376d3563de27de0e86426107a-475a3e0e67d7906c477e86a1c10da1269528eff2,http://www.phishtank.com/phish_detail.php?phish_id=6790224,2020-10-01T16:30:39+00:00,yes,2020-10-13T08:44:53+00:00,yes,Other
6790172,http://www.unitus.mk.ua/sites/default/files/ctools/ams/cms/index/www/customer_center/customer-IDPP00C578/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6790172,2020-10-01T15:49:06+00:00,yes,2020-10-01T16:23:07+00:00,yes,Other
6790123,https://6b92529b.storage.googleapis.com/2529b.html,http://www.phishtank.com/phish_detail.php?phish_id=6790123,2020-10-01T14:59:39+00:00,yes,2020-10-10T21:45:57+00:00,yes,Google
6789762,https://centericmailinwebs.wapka.website/,http://www.phishtank.com/phish_detail.php?phish_id=6789762,2020-10-01T11:06:32+00:00,yes,2020-10-13T08:21:29+00:00,yes,Other
6789758,https://patrickkestens-my.sharepoint.com/personal/patrick_kestens_kepa_be/_layouts/15/doc2.aspx?sourcedoc={c74ca94e-dee2-4fb0-9743-a4bd4932395a}&amp;action=default&amp;slrid=53537f9f-8020-2000-6402-9094cd7180b6&amp;originalPath=aHR0cHM6Ly9wYXRyaWNra2VzdGVucy1teS5zaGFyZXBvaW50LmNvbS86bzovZy9wZXJzb25hbC9wYXRyaWNrX2tlc3RlbnNfa2VwYV9iZS9FazZwVE1maTNyQlBsME9rdlVreU9Wb0JaNVZvWGgxREdicVI2NkpTMjllMDZ3P3J0aW1lPUN2VWFidHBsMkVn&amp;cid=3dd22632-4961-431e-befd-a875d08cde81,http://www.phishtank.com/phish_detail.php?phish_id=6789758,2020-10-01T11:00:18+00:00,yes,2020-10-13T08:21:24+00:00,yes,Other
6789663,https://patrickkestens-my.sharepoint.com/personal/patrick_kestens_kepa_be/_layouts/15/Doc.aspx?sourcedoc={c74ca94e-dee2-4fb0-9743-a4bd4932395a}&amp;action=default&amp;slrid=53537f9f-8020-2000-6402-9094cd7180b6&amp;originalPath=aHR0cHM6Ly9wYXRyaWNra2VzdGVucy1teS5zaGFyZXBvaW50LmNvbS86bzovZy9wZXJzb25hbC9wYXRyaWNrX2tlc3RlbnNfa2VwYV9iZS9FazZwVE1maTNyQlBsME9rdlVreU9Wb0JaNVZvWGgxREdicVI2NkpTMjllMDZ3P3J0aW1lPUN2VWFidHBsMkVn&amp;cid=3dd22632-4961-431e-befd-a875d08cde81,http://www.phishtank.com/phish_detail.php?phish_id=6789663,2020-10-01T09:00:18+00:00,yes,2020-10-13T08:27:07+00:00,yes,Other
6789606,https://patrickkestens-my.sharepoint.com/:o:/g/personal/patrick_kestens_kepa_be/Ek6pTMfi3rBPl0OkvUkyOVoBZ5VoXh1DGbqR66JS29e06w?e=zYtfN9,http://www.phishtank.com/phish_detail.php?phish_id=6789606,2020-10-01T07:19:40+00:00,yes,2020-10-13T08:20:37+00:00,yes,Other
6789260,https://www.amazonlogistics-ap-northeast-1.amazonlogistics.jp/ap/signin?openid.pape.max_auth_age=28800&amp;openid.return_to=https://www.amazonlogistics-ap-northeast-1.amazonlogistics.jp/&amp;suppressChangeEmailLink=1&amp;openid.identity=http://specs.openid.net/auth/2.0/identifier_select&amp;openid.assoc_handle=amazonlogistics_fe&amp;openid.mode=checkid_setup&amp;openid.claimed_id=http://specs.openid.net/auth/2.0/identifier_select&amp;openid.ns=http://specs.openid.net/auth/2.0&amp;suppressSignInRadioButtons=1,http://www.phishtank.com/phish_detail.php?phish_id=6789260,2020-10-01T02:05:26+00:00,yes,2020-10-01T02:58:03+00:00,yes,Other
6789064,https://outlook1541489.webcindario.com/T%C3%A9rminos%20y%20condiciones%20en%20tu%20cuenta%20de%20correo..html,http://www.phishtank.com/phish_detail.php?phish_id=6789064,2020-09-30T22:25:29+00:00,yes,2020-10-02T19:57:36+00:00,yes,Hotmail
6788820,https://docs.google.com/document/d/e/2PACX-1vT_xl-M0FF8YQQHZHGSEAHgwejo0ZnH9re6w0QVGbE0QFe084HREbJJG673HTpHDnVBCDnq6AGEhnCQ/pub?mobilelogin,http://www.phishtank.com/phish_detail.php?phish_id=6788820,2020-09-30T18:37:02+00:00,yes,2020-10-13T08:34:18+00:00,yes,Other
6788421,http://posadalalucia.com.ar/Newyork/dbe/bridges/painting/18,http://www.phishtank.com/phish_detail.php?phish_id=6788421,2020-09-30T14:01:12+00:00,yes,2020-09-30T14:22:30+00:00,yes,Other
6788422,http://posadalalucia.com.ar/Newyork/dbe/bridges/painting/18/,http://www.phishtank.com/phish_detail.php?phish_id=6788422,2020-09-30T14:01:12+00:00,yes,2020-09-30T14:22:30+00:00,yes,Other
6787868,https://cefwebchat.chatbsservices.com.br/index.html,http://www.phishtank.com/phish_detail.php?phish_id=6787868,2020-09-30T02:36:34+00:00,yes,2020-10-11T08:52:29+00:00,yes,Caixa
6787829,http://facebook.hrbureaugh.com/,http://www.phishtank.com/phish_detail.php?phish_id=6787829,2020-09-30T02:03:32+00:00,yes,2020-09-30T02:40:06+00:00,yes,Other
6787800,http://web-whatsapp.checkyourprofile.com/?iid=95cbb28a-905d-4ef9-8175-9d7816adc730,http://www.phishtank.com/phish_detail.php?phish_id=6787800,2020-09-30T02:01:57+00:00,yes,2020-10-11T08:51:46+00:00,yes,Other
6787316,https://lerocice1911.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6787316,2020-09-29T15:27:37+00:00,yes,2020-09-29T16:17:02+00:00,yes,Other
6787004,https://www.evernote.com/shard/s740/sh/6dd4c982-2f3f-7d83-4e18-5e028127e7d1/399d3f6c5e422fb90527fefea85cfc44,http://www.phishtank.com/phish_detail.php?phish_id=6787004,2020-09-29T12:01:52+00:00,yes,2020-10-11T19:45:49+00:00,yes,Other
6787005,https://www.evernote.com/shard/s740/client/snv?noteGuid=6dd4c982-2f3f-7d83-4e18-5e028127e7d1&noteKey=399d3f6c5e422fb90527fefea85cfc44&sn=https%3A%2F%2Fwww.evernote.com%2Fshard%2Fs740%2Fsh%2F6dd4c982-2f3f-7d83-4e18-5e028127e7d1%2F399d3f6c5e422fb90527fefea85cfc44&title=Initial%2BPage,http://www.phishtank.com/phish_detail.php?phish_id=6787005,2020-09-29T12:01:52+00:00,yes,2020-10-11T19:45:45+00:00,yes,Other
6786964,https://uniswapv2.morpheuscommunity.net/,http://www.phishtank.com/phish_detail.php?phish_id=6786964,2020-09-29T10:53:34+00:00,yes,2021-04-09T16:47:57+00:00,yes,Other
6786963,http://uniswapv2.morpheuscommunity.net/,http://www.phishtank.com/phish_detail.php?phish_id=6786963,2020-09-29T10:53:33+00:00,yes,2021-04-14T07:28:28+00:00,yes,Other
6786941,https://firebasestorage.googleapis.com/v0/b/armaoffices.appspot.com/o/FDSKLxrsqgDkqrWsZsPRJmbWTFTQgptHwjWqjVVZScsTGnmCvbBlFCbcgWZjJbt.htm?alt=media&token=e3feec53-9d57-4eff-9b7a-d58e91e54d4c#user@domain.com,http://www.phishtank.com/phish_detail.php?phish_id=6786941,2020-09-29T10:20:28+00:00,yes,2020-10-11T19:44:20+00:00,yes,Other
